"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/10/2025";"0000";"23,1";"24,6";"23,1";"37,0";"37,0";"33,0";"7,5";"7,5";"7,2";"931,8";"931,8";"931,1";"5,1";"106,0";"9,9";"";"0,0"
"01/10/2025";"0100";"21,6";"23,1";"21,6";"46,0";"46,0";"37,0";"9,5";"9,5";"7,5";"932,2";"932,2";"931,8";"5,7";"112,0";"11,3";"";"0,0"
"01/10/2025";"0200";"20,4";"21,6";"20,4";"51,0";"51,0";"46,0";"9,9";"9,9";"9,5";"932,0";"932,3";"932,0";"4,1";"107,0";"9,6";"";"0,0"
"01/10/2025";"0300";"18,9";"20,4";"18,9";"57,0";"57,0";"51,0";"10,2";"10,2";"9,9";"931,9";"932,0";"931,8";"2,6";"121,0";"7,4";"";"0,0"
"01/10/2025";"0400";"17,6";"18,9";"17,6";"63,0";"63,0";"57,0";"10,6";"10,6";"10,2";"931,8";"931,9";"931,6";"2,6";"134,0";"8,0";"";"0,0"
"01/10/2025";"0500";"16,7";"17,6";"16,7";"69,0";"69,0";"63,0";"11,1";"11,1";"10,6";"931,5";"931,9";"931,5";"3,0";"137,0";"9,0";"";"0,0"
"01/10/2025";"0600";"16,1";"16,7";"16,1";"74,0";"74,0";"69,0";"11,4";"11,5";"11,1";"931,7";"931,7";"931,5";"2,6";"136,0";"9,1";"";"0,0"
"01/10/2025";"0700";"15,8";"16,1";"15,8";"75,0";"75,0";"74,0";"11,4";"11,5";"11,4";"931,7";"931,8";"931,6";"1,7";"136,0";"7,9";"";"0,0"
"01/10/2025";"0800";"15,4";"15,8";"15,4";"77,0";"77,0";"75,0";"11,4";"11,5";"11,3";"932,1";"932,1";"931,7";"1,4";"148,0";"5,5";"";"0,0"
"01/10/2025";"0900";"16,4";"16,4";"15,4";"74,0";"77,0";"74,0";"11,7";"11,7";"11,4";"933,0";"933,0";"932,1";"2,5";"147,0";"5,9";"50,30";"0,0"
"01/10/2025";"1000";"18,7";"18,7";"16,4";"66,0";"74,0";"66,0";"12,2";"12,2";"11,7";"933,4";"933,5";"933,0";"2,9";"129,0";"7,6";"617,50";"0,0"
"01/10/2025";"1100";"20,6";"20,9";"18,7";"57,0";"66,0";"56,0";"11,9";"12,4";"11,6";"934,1";"934,1";"933,4";"3,0";"137,0";"8,6";"1638,00";"0,0"
"01/10/2025";"1200";"23,3";"23,6";"20,7";"46,0";"57,0";"46,0";"11,2";"12,0";"11,2";"934,0";"934,2";"934,0";"3,3";"126,0";"9,6";"2598,00";"0,0"
"01/10/2025";"1300";"25,5";"25,8";"23,2";"39,0";"47,0";"39,0";"10,5";"11,6";"9,8";"933,7";"934,0";"933,7";"3,9";"103,0";"8,6";"3324,70";"0,0"
"01/10/2025";"1400";"27,3";"27,6";"25,1";"33,0";"40,0";"32,0";"9,5";"10,7";"8,9";"932,9";"933,7";"932,9";"3,4";"130,0";"7,8";"3561,20";"0,0"
"01/10/2025";"1500";"28,3";"29,1";"27,2";"27,0";"33,0";"26,0";"7,5";"9,9";"7,5";"931,5";"932,9";"931,5";"3,6";"73,0";"7,6";"3324,10";"0,0"
"01/10/2025";"1600";"29,7";"30,6";"28,3";"23,0";"28,0";"23,0";"6,1";"8,2";"6,0";"930,1";"931,6";"930,1";"2,5";"82,0";"7,4";"3017,20";"0,0"
"01/10/2025";"1700";"31,3";"31,4";"29,4";"17,0";"23,0";"17,0";"3,5";"6,5";"3,5";"929,3";"930,1";"929,3";"2,1";"141,0";"7,6";"2670,70";"0,0"
"01/10/2025";"1800";"31,6";"31,7";"30,5";"20,0";"21,0";"17,0";"6,1";"6,2";"2,7";"928,9";"929,3";"928,9";"1,6";"84,0";"6,0";"2241,90";"0,0"
"01/10/2025";"1900";"31,1";"32,4";"30,7";"18,0";"20,0";"18,0";"4,1";"5,8";"4,1";"928,7";"928,9";"928,6";"2,2";"50,0";"6,8";"1769,60";"0,0"
"01/10/2025";"2000";"30,4";"31,6";"30,4";"20,0";"20,0";"18,0";"5,0";"5,1";"3,8";"929,1";"929,1";"928,7";"0,8";"114,0";"6,4";"863,50";"0,0"
"01/10/2025";"2100";"28,2";"30,5";"28,2";"31,0";"31,0";"20,0";"9,4";"9,4";"5,0";"929,8";"929,8";"929,1";"4,8";"81,0";"8,8";"55,80";"0,0"
"01/10/2025";"2200";"26,6";"28,2";"26,6";"36,0";"36,0";"31,0";"10,1";"10,1";"9,3";"930,6";"930,6";"929,8";"5,6";"88,0";"10,1";"";"0,0"
"01/10/2025";"2300";"25,1";"26,6";"25,1";"43,0";"43,0";"36,0";"11,8";"11,8";"10,1";"931,3";"931,3";"930,6";"5,4";"90,0";"11,2";"";"0,0"
"02/10/2025";"0000";"24,1";"25,1";"24,1";"48,0";"48,0";"43,0";"12,4";"12,4";"11,7";"931,9";"931,9";"931,3";"5,1";"90,0";"9,5";"";"0,0"
"02/10/2025";"0100";"23,0";"24,1";"23,0";"54,0";"54,0";"48,0";"13,3";"13,3";"12,4";"932,4";"932,4";"931,9";"5,4";"107,0";"9,7";"";"0,0"
"02/10/2025";"0200";"21,6";"23,0";"21,6";"63,0";"63,0";"54,0";"14,3";"14,3";"13,3";"932,1";"932,5";"932,1";"4,6";"108,0";"11,1";"";"0,0"
"02/10/2025";"0300";"20,5";"21,6";"20,5";"68,0";"68,0";"63,0";"14,5";"14,5";"14,3";"931,6";"932,1";"931,6";"4,2";"107,0";"9,8";"";"0,0"
"02/10/2025";"0400";"19,6";"20,5";"19,6";"72,0";"72,0";"68,0";"14,3";"14,5";"14,3";"931,4";"931,6";"931,4";"1,9";"122,0";"9,3";"";"0,0"
"02/10/2025";"0500";"18,8";"19,6";"18,8";"74,0";"74,0";"72,0";"14,1";"14,3";"14,1";"931,3";"931,5";"931,3";"1,8";"136,0";"7,2";"";"0,0"
"02/10/2025";"0600";"18,5";"18,8";"18,4";"74,0";"75,0";"74,0";"13,8";"14,1";"13,7";"931,2";"931,4";"931,2";"1,8";"132,0";"7,7";"";"0,0"
"02/10/2025";"0700";"18,7";"18,7";"18,5";"72,0";"74,0";"72,0";"13,7";"13,8";"13,6";"931,8";"931,8";"931,2";"2,5";"132,0";"7,9";"";"0,0"
"02/10/2025";"0800";"17,8";"18,8";"17,8";"77,0";"77,0";"72,0";"13,7";"13,8";"13,6";"932,0";"932,0";"931,8";"1,6";"147,0";"6,7";"";"0,0"
"02/10/2025";"0900";"17,8";"17,8";"17,5";"76,0";"78,0";"76,0";"13,5";"13,8";"13,5";"932,5";"932,5";"932,0";"2,1";"145,0";"6,6";"54,00";"0,0"
"02/10/2025";"1000";"19,4";"19,6";"17,8";"69,0";"76,0";"68,0";"13,5";"13,8";"13,5";"932,8";"932,8";"932,4";"3,4";"140,0";"7,4";"619,00";"0,0"
"02/10/2025";"1100";"21,9";"22,5";"19,4";"57,0";"69,0";"57,0";"13,1";"14,0";"13,1";"933,2";"933,2";"932,8";"4,8";"114,0";"9,9";"1610,50";"0,0"
"02/10/2025";"1200";"24,8";"24,8";"21,9";"47,0";"57,0";"47,0";"12,7";"13,5";"12,2";"933,0";"933,4";"932,9";"3,5";"131,0";"9,9";"2542,80";"0,0"
"02/10/2025";"1300";"25,6";"26,3";"23,8";"42,0";"48,0";"41,0";"11,7";"12,8";"11,5";"932,5";"933,0";"932,5";"3,8";"132,0";"10,2";"3342,70";"0,0"
"02/10/2025";"1400";"27,7";"28,7";"25,5";"33,0";"42,0";"32,0";"9,8";"11,9";"9,7";"931,5";"932,5";"931,5";"3,4";"131,0";"8,7";"3602,40";"0,0"
"02/10/2025";"1500";"29,4";"29,8";"27,7";"28,0";"33,0";"27,0";"8,7";"10,3";"8,5";"930,1";"931,5";"930,1";"3,7";"112,0";"9,0";"3351,20";"0,0"
"02/10/2025";"1600";"31,0";"31,7";"29,3";"24,0";"28,0";"22,0";"8,2";"8,9";"6,6";"928,8";"930,1";"928,8";"2,6";"114,0";"8,8";"3022,60";"0,0"
"02/10/2025";"1700";"31,4";"32,2";"30,8";"21,0";"24,0";"18,0";"6,4";"8,3";"4,6";"927,9";"928,8";"927,8";"3,5";"124,0";"8,6";"2675,50";"0,0"
"02/10/2025";"1800";"31,5";"32,3";"31,0";"20,0";"21,0";"18,0";"5,7";"6,8";"4,6";"927,5";"927,9";"927,5";"3,1";"126,0";"10,8";"2256,10";"0,0"
"02/10/2025";"1900";"30,9";"32,3";"30,9";"21,0";"21,0";"18,0";"5,8";"6,4";"4,8";"927,8";"927,8";"927,4";"3,5";"148,0";"9,4";"1762,90";"0,0"
"02/10/2025";"2000";"29,8";"31,4";"29,7";"21,0";"21,0";"20,0";"5,2";"6,3";"5,2";"928,5";"928,5";"927,8";"3,7";"115,0";"8,3";"845,20";"0,0"
"02/10/2025";"2100";"28,0";"29,8";"28,0";"25,0";"25,0";"21,0";"6,0";"6,0";"5,2";"929,2";"929,2";"928,5";"2,3";"127,0";"7,2";"33,50";"0,0"
"02/10/2025";"2200";"26,4";"28,0";"26,4";"31,0";"31,0";"25,0";"8,0";"8,0";"6,0";"929,7";"929,8";"929,2";"4,2";"115,0";"7,8";"";"0,0"
"02/10/2025";"2300";"24,9";"26,5";"24,9";"41,0";"41,0";"31,0";"10,8";"10,8";"8,1";"930,1";"930,1";"929,7";"5,0";"101,0";"9,6";"";"0,0"
"03/10/2025";"0000";"23,1";"24,9";"23,1";"52,0";"52,0";"41,0";"12,6";"12,6";"10,8";"930,8";"930,8";"930,1";"5,0";"106,0";"13,6";"";"0,0"
"03/10/2025";"0100";"22,1";"23,1";"22,1";"53,0";"53,0";"52,0";"12,2";"12,6";"12,2";"931,2";"931,2";"930,8";"4,7";"115,0";"9,3";"";"0,0"
"03/10/2025";"0200";"20,7";"22,1";"20,7";"63,0";"63,0";"53,0";"13,3";"13,3";"12,2";"931,2";"931,3";"931,1";"4,1";"114,0";"10,1";"";"0,0"
"03/10/2025";"0300";"19,7";"20,7";"19,7";"63,0";"65,0";"63,0";"12,6";"13,4";"12,6";"931,3";"931,3";"931,1";"3,2";"125,0";"10,3";"";"0,0"
"03/10/2025";"0400";"18,7";"19,7";"18,7";"67,0";"67,0";"63,0";"12,4";"12,6";"12,4";"931,0";"931,3";"931,0";"3,2";"137,0";"10,3";"";"0,0"
"03/10/2025";"0500";"18,0";"18,7";"18,0";"69,0";"69,0";"67,0";"12,4";"12,4";"12,3";"930,8";"931,0";"930,8";"3,3";"134,0";"9,1";"";"0,0"
"03/10/2025";"0600";"17,5";"18,0";"17,5";"72,0";"72,0";"69,0";"12,4";"12,4";"12,3";"930,9";"930,9";"930,7";"3,2";"138,0";"8,6";"";"0,0"
"03/10/2025";"0700";"17,3";"17,5";"17,3";"73,0";"73,0";"72,0";"12,3";"12,4";"12,3";"931,1";"931,1";"930,9";"2,0";"140,0";"8,0";"";"0,0"
"03/10/2025";"0800";"17,1";"17,3";"17,1";"74,0";"74,0";"73,0";"12,4";"12,4";"12,3";"931,4";"931,4";"931,1";"1,3";"138,0";"7,2";"";"0,0"
"03/10/2025";"0900";"18,5";"18,5";"17,1";"70,0";"74,0";"70,0";"12,9";"12,9";"12,4";"931,8";"931,8";"931,4";"1,7";"130,0";"7,0";"41,80";"0,0"
"03/10/2025";"1000";"19,3";"19,3";"18,5";"68,0";"70,0";"68,0";"13,3";"13,3";"12,8";"932,4";"932,4";"931,8";"3,3";"130,0";"9,3";"376,70";"0,0"
"03/10/2025";"1100";"20,6";"20,9";"19,3";"61,0";"68,0";"60,0";"12,9";"13,5";"12,7";"933,0";"933,0";"932,4";"4,8";"140,0";"10,8";"983,30";"0,0"
"03/10/2025";"1200";"23,4";"23,4";"20,6";"52,0";"61,0";"52,0";"12,9";"13,2";"12,3";"932,9";"933,0";"932,8";"5,3";"131,0";"12,0";"2544,90";"0,0"
"03/10/2025";"1300";"24,8";"25,3";"23,2";"47,0";"52,0";"44,0";"12,6";"13,3";"12,0";"932,4";"933,0";"932,4";"5,1";"122,0";"12,0";"3327,00";"0,0"
"03/10/2025";"1400";"26,8";"26,8";"24,5";"40,0";"47,0";"40,0";"12,1";"12,7";"11,4";"931,6";"932,4";"931,6";"4,3";"126,0";"11,7";"3587,50";"0,0"
"03/10/2025";"1500";"27,4";"27,8";"26,2";"39,0";"41,0";"37,0";"12,2";"12,7";"11,5";"930,5";"931,7";"930,5";"4,3";"123,0";"11,5";"3185,20";"0,0"
"03/10/2025";"1600";"28,4";"28,7";"27,2";"32,0";"39,0";"32,0";"10,2";"12,4";"9,9";"929,2";"930,5";"929,2";"4,5";"139,0";"11,5";"3044,10";"0,0"
"03/10/2025";"1700";"29,7";"29,7";"28,1";"30,0";"33,0";"30,0";"10,3";"10,9";"9,8";"928,3";"929,3";"928,3";"3,5";"142,0";"11,5";"2647,10";"0,0"
"03/10/2025";"1800";"29,9";"30,7";"29,1";"29,0";"30,0";"28,0";"10,0";"10,4";"9,6";"927,9";"928,3";"927,9";"3,3";"136,0";"9,9";"2158,90";"0,0"
"03/10/2025";"1900";"28,7";"30,3";"28,5";"30,0";"31,0";"29,0";"9,5";"10,2";"9,3";"928,0";"928,0";"927,7";"3,6";"152,0";"10,2";"1304,30";"0,0"
"03/10/2025";"2000";"28,2";"29,2";"28,0";"31,0";"31,0";"29,0";"9,5";"9,8";"9,1";"928,5";"928,5";"928,0";"3,6";"135,0";"9,8";"659,30";"0,0"
"03/10/2025";"2100";"26,5";"28,2";"26,5";"33,0";"33,0";"31,0";"8,8";"9,5";"8,8";"929,1";"929,1";"928,5";"3,4";"122,0";"8,7";"47,00";"0,0"
"03/10/2025";"2200";"25,1";"26,5";"25,1";"37,0";"37,0";"33,0";"9,3";"9,3";"8,4";"929,6";"929,7";"929,1";"3,5";"123,0";"8,7";"";"0,0"
"03/10/2025";"2300";"23,9";"25,1";"23,9";"44,0";"44,0";"37,0";"10,8";"10,8";"9,4";"930,0";"930,0";"929,6";"4,8";"115,0";"9,1";"";"0,0"
"04/10/2025";"0000";"22,8";"23,9";"22,8";"48,0";"48,0";"44,0";"11,4";"11,4";"10,8";"930,6";"930,6";"930,0";"3,8";"117,0";"10,3";"";"0,0"
"04/10/2025";"0100";"21,5";"22,8";"21,5";"54,0";"54,0";"48,0";"11,7";"11,7";"11,0";"931,2";"931,2";"930,6";"6,6";"111,0";"11,6";"";"0,0"
"04/10/2025";"0200";"20,3";"21,5";"20,3";"57,0";"57,0";"54,0";"11,4";"11,9";"11,4";"931,4";"931,4";"931,1";"4,7";"116,0";"11,9";"";"0,0"
"04/10/2025";"0300";"19,1";"20,3";"19,1";"60,0";"60,0";"57,0";"11,0";"11,5";"11,0";"931,2";"931,5";"931,2";"4,7";"116,0";"10,2";"";"0,0"
"04/10/2025";"0400";"18,1";"19,1";"18,1";"68,0";"68,0";"60,0";"12,0";"12,0";"11,0";"930,9";"931,2";"930,9";"3,8";"120,0";"12,4";"";"0,0"
"04/10/2025";"0500";"17,2";"18,1";"17,2";"71,0";"71,0";"68,0";"11,9";"12,0";"11,8";"931,0";"931,0";"930,7";"2,6";"133,0";"8,8";"";"0,0"
"04/10/2025";"0600";"16,8";"17,2";"16,7";"74,0";"74,0";"71,0";"12,1";"12,2";"11,8";"930,9";"931,0";"930,8";"2,3";"134,0";"7,7";"";"0,0"
"04/10/2025";"0700";"17,6";"17,6";"16,7";"72,0";"75,0";"72,0";"12,4";"12,5";"12,1";"931,3";"931,3";"930,8";"0,5";"138,0";"6,6";"";"0,0"
"04/10/2025";"0800";"17,5";"18,1";"17,5";"72,0";"72,0";"70,0";"12,5";"12,6";"12,3";"931,5";"931,5";"931,2";"0,3";"126,0";"3,0";"";"0,0"
"04/10/2025";"0900";"18,1";"18,2";"17,5";"72,0";"73,0";"72,0";"13,0";"13,1";"12,4";"932,1";"932,1";"931,5";"0,6";"138,0";"2,9";"51,30";"0,0"
"04/10/2025";"1000";"19,6";"20,1";"18,1";"66,0";"72,0";"62,0";"13,1";"13,1";"12,6";"932,8";"932,8";"932,1";"2,8";"149,0";"7,7";"479,60";"0,0"
"04/10/2025";"1100";"20,5";"20,8";"19,5";"69,0";"70,0";"66,0";"14,6";"14,7";"13,2";"933,5";"933,6";"932,8";"2,9";"149,0";"7,2";"1282,30";"0,0"
"04/10/2025";"1200";"23,4";"23,4";"20,0";"57,0";"71,0";"57,0";"14,3";"15,0";"14,1";"933,5";"933,8";"933,5";"3,4";"122,0";"9,1";"1318,70";"0,0"
"04/10/2025";"1300";"22,5";"23,4";"22,0";"58,0";"59,0";"56,0";"13,8";"14,0";"13,5";"933,2";"933,5";"933,2";"3,5";"125,0";"10,2";"1334,50";"0,0"
"04/10/2025";"1400";"24,5";"24,8";"22,5";"52,0";"59,0";"51,0";"13,8";"14,8";"13,7";"932,7";"933,2";"932,6";"5,7";"103,0";"11,7";"1937,70";"0,0"
"04/10/2025";"1500";"25,6";"26,5";"24,1";"46,0";"53,0";"46,0";"13,2";"14,2";"13,2";"931,5";"932,7";"931,5";"4,0";"123,0";"11,2";"2438,50";"0,0"
"04/10/2025";"1600";"26,9";"27,4";"25,6";"42,0";"46,0";"41,0";"13,0";"13,6";"12,5";"930,4";"931,5";"930,4";"4,8";"123,0";"12,1";"2229,30";"0,0"
"04/10/2025";"1700";"27,4";"28,3";"26,6";"39,0";"42,0";"36,0";"12,2";"13,0";"11,6";"929,4";"930,4";"929,4";"5,2";"115,0";"11,8";"2260,30";"0,0"
"04/10/2025";"1800";"27,4";"29,4";"27,2";"39,0";"39,0";"32,0";"12,1";"12,9";"10,1";"929,0";"929,4";"928,8";"4,5";"116,0";"11,7";"1922,50";"0,0"
"04/10/2025";"1900";"26,7";"28,6";"26,7";"42,0";"42,0";"36,0";"12,7";"13,0";"11,4";"928,8";"929,0";"928,8";"3,9";"128,0";"12,0";"1484,00";"0,0"
"04/10/2025";"2000";"26,6";"27,7";"26,6";"42,0";"42,0";"38,0";"12,6";"13,1";"11,8";"928,8";"928,9";"928,8";"4,4";"119,0";"10,7";"857,20";"0,0"
"04/10/2025";"2100";"25,5";"26,7";"25,5";"46,0";"46,0";"41,0";"13,0";"13,0";"12,3";"929,3";"929,3";"928,8";"2,9";"121,0";"10,7";"40,40";"0,0"
"04/10/2025";"2200";"24,6";"25,5";"24,6";"51,0";"51,0";"46,0";"13,7";"13,8";"12,9";"929,9";"929,9";"929,4";"3,2";"119,0";"8,6";"";"0,0"
"04/10/2025";"2300";"23,2";"24,6";"23,2";"59,0";"59,0";"51,0";"14,8";"14,8";"13,6";"930,7";"930,7";"929,9";"2,4";"124,0";"8,0";"";"0,0"
"05/10/2025";"0000";"22,3";"23,2";"22,3";"64,0";"64,0";"59,0";"15,1";"15,1";"14,9";"931,4";"931,4";"930,7";"2,0";"126,0";"7,8";"";"0,0"
"05/10/2025";"0100";"21,7";"22,3";"21,7";"67,0";"67,0";"64,0";"15,3";"15,4";"15,1";"931,8";"931,9";"931,4";"2,8";"124,0";"8,0";"";"0,0"
"05/10/2025";"0200";"20,7";"21,7";"20,7";"71,0";"71,0";"67,0";"15,4";"15,4";"15,3";"931,7";"931,9";"931,7";"2,3";"128,0";"10,2";"";"0,0"
"05/10/2025";"0300";"20,0";"20,8";"20,0";"73,0";"73,0";"71,0";"15,0";"15,3";"15,0";"931,2";"931,8";"931,2";"2,7";"137,0";"8,4";"";"0,0"
"05/10/2025";"0400";"19,4";"20,0";"19,3";"75,0";"76,0";"73,0";"14,9";"15,1";"14,9";"931,0";"931,4";"931,0";"1,8";"134,0";"7,5";"";"0,0"
"05/10/2025";"0500";"20,0";"20,1";"19,3";"74,0";"76,0";"73,0";"15,2";"15,2";"14,9";"930,5";"931,0";"930,5";"2,0";"127,0";"5,8";"";"0,0"
"05/10/2025";"0600";"19,5";"20,1";"19,3";"77,0";"79,0";"74,0";"15,5";"15,6";"15,2";"930,2";"930,5";"930,2";"0,7";"130,0";"5,8";"";"0,0"
"05/10/2025";"0700";"19,4";"19,7";"19,4";"76,0";"77,0";"76,0";"15,2";"15,5";"15,2";"930,5";"930,5";"930,2";"0,7";"127,0";"4,3";"";"0,0"
"05/10/2025";"0800";"18,9";"19,4";"18,9";"81,0";"81,0";"76,0";"15,7";"15,7";"15,2";"930,6";"930,6";"930,5";"1,1";"142,0";"4,5";"";"0,0"
"05/10/2025";"0900";"19,3";"19,3";"18,8";"80,0";"81,0";"80,0";"15,7";"15,7";"15,5";"931,3";"931,3";"930,6";"0,1";"131,0";"3,7";"31,40";"0,0"
"05/10/2025";"1000";"21,0";"21,0";"19,1";"73,0";"82,0";"73,0";"16,0";"16,1";"15,6";"931,7";"931,7";"931,3";"2,6";"121,0";"6,7";"430,70";"0,0"
"05/10/2025";"1100";"23,1";"23,1";"21,0";"62,0";"73,0";"62,0";"15,3";"16,0";"15,0";"932,1";"932,2";"931,7";"3,2";"118,0";"8,7";"1541,20";"0,0"
"05/10/2025";"1200";"25,3";"25,6";"23,0";"51,0";"61,0";"50,0";"14,4";"15,2";"14,3";"932,1";"932,1";"931,9";"5,4";"105,0";"10,5";"2574,20";"0,0"
"05/10/2025";"1300";"26,3";"26,3";"24,7";"48,0";"53,0";"47,0";"14,4";"14,9";"13,9";"931,9";"932,1";"931,9";"6,6";"94,0";"11,8";"3057,40";"0,0"
"05/10/2025";"1400";"28,4";"28,4";"25,9";"42,0";"49,0";"42,0";"14,3";"14,7";"13,8";"931,3";"931,9";"931,3";"5,3";"111,0";"11,4";"3350,60";"0,0"
"05/10/2025";"1500";"28,4";"29,8";"27,4";"40,0";"43,0";"37,0";"13,4";"14,3";"13,2";"930,2";"931,3";"930,2";"3,8";"113,0";"11,5";"2635,40";"0,0"
"05/10/2025";"1600";"28,7";"29,8";"28,0";"38,0";"40,0";"36,0";"12,9";"14,1";"12,7";"929,0";"930,2";"929,0";"5,2";"103,0";"12,6";"2093,10";"0,0"
"05/10/2025";"1700";"30,1";"30,3";"28,8";"33,0";"38,0";"32,0";"12,1";"13,1";"11,7";"928,0";"929,0";"928,0";"4,1";"115,0";"12,6";"2625,60";"0,0"
"05/10/2025";"1800";"29,7";"31,2";"29,7";"32,0";"33,0";"28,0";"11,3";"12,1";"10,0";"927,2";"928,1";"927,2";"5,3";"104,0";"11,3";"2363,50";"0,0"
"05/10/2025";"1900";"30,0";"30,5";"29,1";"31,0";"33,0";"28,0";"10,9";"11,7";"9,7";"927,2";"927,3";"926,9";"4,9";"110,0";"11,3";"1230,40";"0,0"
"05/10/2025";"2000";"28,8";"30,3";"28,8";"35,0";"35,0";"30,0";"11,7";"11,8";"10,4";"927,2";"927,2";"927,0";"4,1";"112,0";"9,9";"872,00";"0,0"
"05/10/2025";"2100";"27,3";"28,7";"27,3";"41,0";"41,0";"35,0";"12,9";"12,9";"11,4";"927,9";"927,9";"927,2";"4,6";"100,0";"10,4";"49,60";"0,0"
"05/10/2025";"2200";"25,9";"27,3";"25,9";"48,0";"48,0";"40,0";"14,2";"14,2";"12,2";"928,6";"928,6";"927,9";"5,1";"107,0";"9,4";"";"0,0"
"05/10/2025";"2300";"24,1";"25,9";"24,1";"62,0";"62,0";"48,0";"16,2";"16,2";"14,3";"929,5";"929,5";"928,6";"3,3";"125,0";"11,8";"";"0,0"
"06/10/2025";"0000";"22,7";"24,1";"22,7";"67,0";"67,0";"62,0";"16,3";"16,3";"16,2";"930,2";"930,2";"929,5";"3,2";"124,0";"10,2";"";"0,0"
"06/10/2025";"0100";"21,9";"22,7";"21,9";"70,0";"70,0";"67,0";"16,2";"16,3";"16,2";"930,5";"930,5";"930,2";"2,3";"128,0";"8,6";"";"0,0"
"06/10/2025";"0200";"21,6";"21,9";"21,5";"70,0";"72,0";"70,0";"15,9";"16,2";"15,9";"930,3";"930,5";"930,3";"3,4";"121,0";"8,8";"";"0,0"
"06/10/2025";"0300";"20,9";"21,6";"20,9";"73,0";"73,0";"70,0";"15,9";"15,9";"15,8";"930,2";"930,4";"930,2";"1,3";"130,0";"8,9";"";"0,0"
"06/10/2025";"0400";"20,7";"21,2";"20,7";"73,0";"73,0";"71,0";"15,7";"15,9";"15,6";"929,5";"930,2";"929,5";"1,4";"129,0";"8,9";"";"0,0"
"06/10/2025";"0500";"20,1";"20,7";"20,1";"75,0";"75,0";"73,0";"15,5";"15,7";"15,5";"929,1";"929,5";"929,1";"2,7";"134,0";"7,8";"";"0,0"
"06/10/2025";"0600";"19,4";"20,1";"19,3";"76,0";"77,0";"75,0";"15,0";"15,5";"15,0";"928,9";"929,1";"928,8";"2,0";"135,0";"8,2";"";"0,0"
"06/10/2025";"0700";"18,7";"19,4";"18,7";"77,0";"78,0";"76,0";"14,6";"15,1";"14,6";"928,9";"928,9";"928,7";"1,5";"135,0";"7,2";"";"0,0"
"06/10/2025";"0800";"18,2";"18,7";"18,2";"80,0";"80,0";"77,0";"14,7";"14,8";"14,6";"929,2";"929,2";"928,9";"0,1";"137,0";"4,7";"";"0,0"
"06/10/2025";"0900";"18,5";"18,5";"17,9";"79,0";"82,0";"79,0";"14,8";"14,9";"14,6";"929,8";"929,8";"929,2";"0,3";"142,0";"2,2";"65,60";"0,0"
"06/10/2025";"1000";"20,8";"20,9";"18,5";"69,0";"79,0";"69,0";"14,8";"15,2";"14,8";"930,3";"930,3";"929,8";"2,6";"139,0";"7,4";"622,50";"0,0"
"06/10/2025";"1100";"23,3";"23,3";"20,7";"56,0";"69,0";"56,0";"14,1";"15,1";"14,1";"930,8";"930,8";"930,3";"2,8";"121,0";"7,7";"1657,40";"0,0"
"06/10/2025";"1200";"24,8";"25,6";"22,9";"50,0";"57,0";"49,0";"13,7";"14,3";"13,5";"930,4";"930,8";"930,4";"3,5";"119,0";"8,4";"2613,90";"0,0"
"06/10/2025";"1300";"27,4";"27,6";"24,8";"42,0";"50,0";"42,0";"13,4";"14,1";"13,4";"930,3";"930,4";"930,2";"3,9";"97,0";"8,2";"3336,70";"0,0"
"06/10/2025";"1400";"28,5";"29,1";"27,1";"36,0";"43,0";"35,0";"12,1";"13,6";"11,3";"929,5";"930,3";"929,5";"3,6";"121,0";"9,9";"3624,10";"0,0"
"06/10/2025";"1500";"30,2";"30,5";"28,0";"32,0";"37,0";"31,0";"11,4";"12,4";"11,0";"928,2";"929,5";"928,2";"3,3";"139,0";"9,9";"3148,00";"0,0"
"06/10/2025";"1600";"30,8";"31,5";"28,9";"28,0";"33,0";"26,0";"10,0";"11,4";"9,4";"926,8";"928,2";"926,8";"2,4";"131,0";"11,9";"2757,30";"0,0"
"06/10/2025";"1700";"31,2";"31,5";"29,8";"28,0";"29,0";"26,0";"10,2";"10,3";"8,9";"925,9";"926,8";"925,9";"3,0";"160,0";"9,3";"1957,80";"0,0"
"06/10/2025";"1800";"31,9";"32,3";"30,4";"25,0";"28,0";"24,0";"9,7";"10,4";"8,7";"925,4";"925,9";"925,2";"3,6";"144,0";"8,2";"1916,20";"0,0"
"06/10/2025";"1900";"31,1";"32,2";"30,3";"26,0";"28,0";"25,0";"9,1";"10,0";"9,1";"925,3";"925,4";"925,3";"3,1";"104,0";"7,8";"1581,70";"0,0"
"06/10/2025";"2000";"30,1";"31,3";"30,0";"27,0";"28,0";"25,0";"9,2";"9,4";"9,0";"925,5";"925,5";"925,2";"3,3";"116,0";"9,1";"806,10";"0,0"
